tx_id,sender,receiver,amount,timestamp,wallet_age_days
TX01719,WALLET_0041,WALLET_0304,2640.91,2026-01-24 11:07:21,9
TX01720,WALLET_0462,WALLET_0078,812.9,2026-01-08 14:21:10,5
TX01721,WALLET_0400,WALLET_0160,2716.51,2026-01-09 06:48:01,212
TX01722,WALLET_0077,WALLET_0383,18039.18,2025-12-31 02:10:54,65
TX01723,WALLET_0109,WALLET_0069,2899.29,2025-12-28 16:39:17,1
TX01724,WALLET_0340,WALLET_0433,16860.07,2026-01-11 18:14:39,6
TX01725,WALLET_0206,WALLET_0412,5.22,2026-01-01 09:35:55,3
TX01726,WALLET_0291,WALLET_0134,1769.71,2025-12-31 05:20:23,15
TX01727,WALLET_0080,WALLET_0336,956.82,2026-01-13 00:13:57,61
TX01728,WALLET_0379,WALLET_0129,2465.89,2026-01-12 02:40:08,1
TX01729,WALLET_0379,WALLET_0009,8514.35,2026-01-19 16:31:19,5
TX01730,WALLET_0315,WALLET_0121,2686.54,2025-12-31 22:07:10,15
TX01731,WALLET_0335,WALLET_0473,36.7,2026-01-14 05:15:11,155
TX01732,WALLET_0113,WALLET_0271,80.68,2026-01-09 05:32:00,7
TX01733,WALLET_0394,WALLET_0338,8.88,2026-01-21 12:41:11,8
TX01734,WALLET_0077,WALLET_0026,21.86,2026-01-02 21:40:21,3
TX01735,WALLET_0103,WALLET_0154,2065.25,2026-01-02 16:30:02,4
TX01736,WALLET_0263,WALLET_0162,9.42,2026-01-21 08:41:49,164
TX01737,WALLET_0052,WALLET_0355,7.41,2025-12-30 20:54:55,9
TX01738,WALLET_0113,WALLET_0029,1788.6,2025-12-31 05:50:45,279
TX01739,WALLET_0065,WALLET_0020,1121.72,2026-01-25 04:50:43,126
TX01740,WALLET_0453,WALLET_0447,50.71,2026-01-16 13:40:07,195
TX01741,WALLET_0391,WALLET_0153,9747.49,2026-01-08 18:47:30,195
TX01742,WALLET_0338,WALLET_0052,18.28,2026-01-25 10:27:05,226
TX01743,WALLET_0173,WALLET_0330,641.87,2026-01-15 22:07:37,208
TX01744,WALLET_0400,WALLET_0018,14.41,2026-01-09 20:47:22,8
TX01745,WALLET_0185,WALLET_0413,17429.85,2026-01-01 11:46:08,6
TX01746,WALLET_0363,WALLET_0026,2040.35,2026-01-22 12:38:05,64
TX01747,WALLET_0005,WALLET_0046,46.98,2025-12-28 16:10:46,10
TX01748,WALLET_0025,WALLET_0274,17880.62,2026-01-06 01:54:41,60
TX01749,WALLET_0098,WALLET_0178,5027.77,2026-01-22 15:05:47,13
TX01750,WALLET_0065,WALLET_0182,2622.33,2026-01-25 06:05:13,10
TX01751,WALLET_0090,WALLET_0127,85.37,2026-01-20 11:02:03,193
TX01752,WALLET_0137,WALLET_0466,15.79,2026-01-11 16:01:46,4
TX01753,WALLET_0216,WALLET_0209,93.28,2025-12-30 21:14:32,3
TX01754,WALLET_0115,WALLET_0296,1663.19,2026-01-07 01:30:41,227
TX01755,WALLET_0257,WALLET_0102,55.28,2026-01-01 10:58:32,165
TX01756,WALLET_0329,WALLET_0482,13154.45,2026-01-06 00:49:19,218
TX01757,WALLET_0007,WALLET_0053,7639.18,2026-01-08 10:02:26,214
TX01758,WALLET_0433,WALLET_0356,8.51,2026-01-17 08:25:50,163
TX01759,WALLET_0124,WALLET_0217,36.65,2025-12-29 19:11:25,2
TX01760,WALLET_0402,WALLET_0160,23.63,2025-12-30 20:07:39,15
TX01761,WALLET_0379,WALLET_0359,2019.59,2025-12-31 16:26:03,48
TX01762,WALLET_0008,WALLET_0212,25.55,2025-12-29 20:55:54,15
TX01763,WALLET_0381,WALLET_0349,2887.59,2026-01-21 12:01:11,128
TX01764,WALLET_0204,WALLET_0404,619.19,2026-01-20 04:47:30,10
TX01765,WALLET_0404,WALLET_0486,6730.4,2026-01-10 14:25:41,10
TX01766,WALLET_0134,WALLET_0119,1745.39,2026-01-04 08:07:51,15
TX01767,WALLET_0309,WALLET_0140,10840.65,2026-01-19 01:07:03,187
TX01768,WALLET_0046,WALLET_0139,8468.71,2026-01-16 20:18:30,13
TX01769,WALLET_0393,WALLET_0157,1617.36,2026-01-03 00:30:55,6
TX01770,WALLET_0221,WALLET_0281,10552.37,2026-01-11 00:31:00,172
TX01771,WALLET_0121,WALLET_0040,2450.78,2026-01-11 01:31:07,185
TX01772,WALLET_0155,WALLET_0248,10034.21,2025-12-26 18:43:24,3
TX01773,WALLET_0028,WALLET_0421,11191.81,2026-01-09 03:26:05,12
TX01774,WALLET_0392,WALLET_0358,2847.75,2025-12-29 01:26:00,10
TX01775,WALLET_0428,WALLET_0239,898.79,2026-01-09 15:48:55,15
TX01776,WALLET_0342,WALLET_0051,1513.83,2026-01-12 04:27:04,5
TX01777,WALLET_0391,WALLET_0218,14704.47,2026-01-04 11:21:09,49
TX01778,WALLET_0471,WALLET_0404,2511.02,2026-01-01 02:47:17,7
TX01779,WALLET_0409,WALLET_0214,94.44,2025-12-30 20:56:03,2
TX01780,WALLET_0139,WALLET_0028,2801.53,2026-01-01 10:12:08,4
TX01781,WALLET_0473,WALLET_0358,8.26,2026-01-02 03:38:45,5
TX01782,WALLET_0497,WALLET_0104,1151.13,2026-01-08 23:44:44,72
TX01783,WALLET_0175,WALLET_0410,8346.15,2026-01-05 21:46:26,11
TX01784,WALLET_0474,WALLET_0460,1061.26,2026-01-02 05:43:20,221
TX01785,WALLET_0175,WALLET_0214,86.83,2026-01-09 18:59:12,4
TX01786,WALLET_0407,WALLET_0418,7986.5,2026-01-16 01:06:32,158
TX01787,WALLET_0437,WALLET_0364,1995.75,2026-01-14 22:58:14,279
TX01788,WALLET_0334,WALLET_0288,1169.7,2026-01-01 20:52:01,45
TX01789,WALLET_0140,WALLET_0085,1169.58,2026-01-07 12:17:24,2
TX01790,WALLET_0199,WALLET_0224,74.1,2026-01-03 14:11:16,10
TX01791,WALLET_0426,WALLET_0282,1633.65,2026-01-06 09:52:22,6
TX01792,WALLET_0289,WALLET_0286,53.79,2026-01-22 21:38:43,221
TX01793,WALLET_0328,WALLET_0392,11864.48,2026-01-17 15:43:32,254
TX01794,WALLET_0100,WALLET_0095,17003.31,2026-01-17 01:15:58,6
TX01795,WALLET_0401,WALLET_0009,51.66,2026-01-17 04:56:59,10
TX01796,WALLET_0150,WALLET_0285,592.69,2025-12-29 09:02:33,4
TX01797,WALLET_0438,WALLET_0048,17050.03,2026-01-01 19:28:30,6
TX01798,WALLET_0394,WALLET_0358,72.07,2026-01-23 09:31:24,9
TX01799,WALLET_0213,WALLET_0340,7271.31,2026-01-07 15:00:31,10
TX01800,WALLET_0385,WALLET_0271,1923.07,2026-01-08 17:21:44,9
TX01801,WALLET_0020,WALLET_0087,18945.33,2026-01-23 12:05:22,137
TX01802,WALLET_0437,WALLET_0261,6745.81,2026-01-01 09:31:32,6
TX01803,WALLET_0037,WALLET_0461,58.01,2026-01-06 02:52:41,266
TX01804,WALLET_0301,WALLET_0079,579.21,2026-01-25 04:41:55,12
TX01805,WALLET_0085,WALLET_0375,16564.89,2026-01-21 01:35:46,10
TX01806,WALLET_0353,WALLET_0229,58.11,2026-01-01 23:16:51,5
TX01807,WALLET_0220,WALLET_0340,7206.98,2026-01-02 14:51:16,12
TX01808,WALLET_0236,WALLET_0145,7601.89,2026-01-17 09:09:05,180
TX01809,WALLET_0003,WALLET_0447,2168.01,2026-01-24 13:03:43,159
TX01810,WALLET_0168,WALLET_0234,12789.63,2026-01-19 20:08:07,162
TX01811,WALLET_0170,WALLET_0487,1586.2,2026-01-22 18:54:48,4
TX01812,WALLET_0098,WALLET_0058,6656.47,2025-12-29 15:13:59,15
TX01813,WALLET_0001,WALLET_0256,82.31,2025-12-27 21:54:37,152
TX01814,WALLET_0305,WALLET_0331,2477.59,2026-01-05 01:54:14,8
TX01815,WALLET_0055,WALLET_0478,8536.0,2026-01-22 17:23:31,248
TX01816,WALLET_0256,WALLET_0189,5230.32,2026-01-04 04:06:07,9
TX01817,WALLET_0260,WALLET_0197,19709.59,2026-01-08 07:26:18,9
TX01818,WALLET_0425,WALLET_0153,16069.21,2026-01-15 05:25:04,240
TX01819,WALLET_0446,WALLET_0288,8922.67,2026-01-18 12:07:26,9
TX01820,WALLET_0143,WALLET_0367,19818.5,2026-01-09 18:58:21,45
TX01821,WALLET_0006,WALLET_0147,2465.1,2026-01-17 13:51:47,145
TX01822,WALLET_0361,WALLET_0452,1469.46,2026-01-22 11:43:58,9
TX01823,WALLET_0160,WALLET_0045,14750.15,2026-01-11 15:14:35,9
TX01824,WALLET_0466,WALLET_0035,10588.11,2025-12-27 19:53:22,14
TX01825,WALLET_0065,WALLET_0362,558.48,2025-12-30 01:29:13,271
TX01826,WALLET_0195,WALLET_0189,13.52,2026-01-22 22:57:51,13
TX01827,WALLET_0364,WALLET_0435,18.71,2026-01-14 13:14:34,104
TX01828,WALLET_0382,WALLET_0333,1192.22,2025-12-31 06:24:47,3
TX01829,WALLET_0021,WALLET_0390,1854.62,2026-01-05 05:38:17,14
TX01830,WALLET_0326,WALLET_0068,13760.51,2026-01-03 15:16:30,4
TX01831,WALLET_0304,WALLET_0166,32.9,2026-01-18 19:30:48,239
TX01832,WALLET_0475,WALLET_0185,13668.16,2026-01-11 00:33:47,62
TX01833,WALLET_0244,WALLET_0282,1242.95,2026-01-18 03:54:02,249
TX01834,WALLET_0076,WALLET_0256,12219.16,2026-01-11 14:56:29,236
TX01835,WALLET_0466,WALLET_0079,18041.66,2026-01-13 15:16:48,6
TX01836,WALLET_0018,WALLET_0120,18552.34,2026-01-01 21:48:24,119
TX01837,WALLET_0185,WALLET_0242,8694.31,2026-01-10 22:43:30,255
TX01838,WALLET_0420,WALLET_0383,913.68,2026-01-12 09:03:55,14
TX01839,WALLET_0323,WALLET_0104,35.0,2026-01-11 13:49:32,3
TX01840,WALLET_0373,WALLET_0390,67.02,2026-01-19 01:25:08,15
TX01841,WALLET_0047,WALLET_0372,78.62,2026-01-21 04:14:58,11
TX01842,WALLET_0461,WALLET_0399,13377.68,2026-01-18 14:38:55,14
TX01843,WALLET_0086,WALLET_0437,12037.93,2026-01-10 06:34:40,14
TX01844,WALLET_0278,WALLET_0461,56.48,2026-01-19 02:17:14,7
TX01845,WALLET_0003,WALLET_0261,8703.96,2026-01-21 23:04:06,14
TX01846,WALLET_0138,WALLET_0494,7007.41,2026-01-08 03:28:48,3
TX01847,WALLET_0274,WALLET_0046,5927.22,2026-01-19 06:46:35,6
TX01848,WALLET_0147,WALLET_0359,72.4,2025-12-28 14:45:18,10
TX01849,WALLET_0334,WALLET_0040,8673.44,2026-01-07 13:53:19,102
TX01850,WALLET_0308,WALLET_0213,92.77,2026-01-10 23:09:33,255
TX01851,WALLET_0014,WALLET_0258,66.91,2026-01-16 23:26:44,14
TX01852,WALLET_0261,WALLET_0292,18949.02,2026-01-01 07:28:55,9
TX01853,WALLET_0168,WALLET_0357,980.16,2026-01-20 02:06:34,1
TX01854,WALLET_0486,WALLET_0430,9.52,2026-01-22 05:05:26,115
TX01855,WALLET_0268,WALLET_0018,68.97,2026-01-24 07:47:11,10
TX01856,WALLET_0302,WALLET_0439,32.28,2026-01-24 10:01:37,12
TX01857,WALLET_0093,WALLET_0299,2135.14,2026-01-13 17:44:01,48
TX01858,WALLET_0292,WALLET_0361,50.92,2025-12-29 11:48:42,6
TX01859,WALLET_0485,WALLET_0128,37.66,2025-12-30 23:41:17,12
TX01860,WALLET_0103,WALLET_0127,14009.84,2026-01-23 18:58:50,213
TX01861,WALLET_0211,WALLET_0480,12.61,2026-01-14 11:47:50,2
TX01862,WALLET_0070,WALLET_0416,13554.12,2026-01-18 05:25:37,13
TX01863,WALLET_0350,WALLET_0274,2050.54,2026-01-13 13:17:23,30
TX01864,WALLET_0084,WALLET_0073,62.21,2026-01-11 09:17:28,1
TX01865,WALLET_0328,WALLET_0210,9954.1,2026-01-25 13:27:51,89
TX01866,WALLET_0266,WALLET_0242,53.91,2026-01-06 14:04:39,3
TX01867,WALLET_0430,WALLET_0309,83.57,2026-01-17 15:38:02,109
TX01868,WALLET_0176,WALLET_0122,8652.56,2026-01-13 23:17:35,135
TX01869,WALLET_0154,WALLET_0127,11696.29,2026-01-24 21:31:20,2
TX01870,WALLET_0465,WALLET_0272,697.99,2025-12-28 23:37:02,7
TX01871,WALLET_0295,WALLET_0466,12402.46,2025-12-29 09:07:10,96
TX01872,WALLET_0393,WALLET_0397,7533.85,2026-01-02 08:27:04,1
TX01873,WALLET_0450,WALLET_0163,2500.72,2026-01-14 00:22:00,213
TX01874,WALLET_0366,WALLET_0423,5622.54,2026-01-11 13:10:12,50
TX01875,WALLET_0011,WALLET_0496,79.91,2025-12-29 07:26:52,209
TX01876,WALLET_0246,WALLET_0141,2285.4,2025-12-27 00:47:42,14
TX01877,WALLET_0228,WALLET_0043,510.1,2026-01-05 02:38:43,266
TX01878,WALLET_0360,WALLET_0202,5808.49,2026-01-25 03:43:55,7
TX01879,WALLET_0228,WALLET_0121,9908.96,2026-01-08 22:28:41,243
TX01880,WALLET_0275,WALLET_0069,6544.77,2026-01-18 02:55:44,3
TX01881,WALLET_0377,WALLET_0033,7281.61,2026-01-14 12:46:55,86
TX01882,WALLET_0246,WALLET_0133,38.15,2026-01-18 02:37:02,133
TX01883,WALLET_0059,WALLET_0054,57.19,2026-01-04 12:04:33,2
TX01884,WALLET_0360,WALLET_0448,2738.59,2025-12-27 05:42:47,2
TX01885,WALLET_0085,WALLET_0142,11483.55,2026-01-05 12:57:59,175
TX01886,WALLET_0069,WALLET_0059,9024.8,2025-12-28 07:31:32,2
TX01887,WALLET_0387,WALLET_0225,2957.33,2026-01-10 02:56:19,195
TX01888,WALLET_0462,WALLET_0464,20.68,2025-12-29 11:53:17,75
TX01889,WALLET_0281,WALLET_0457,523.18,2026-01-25 15:09:31,9
TX01890,WALLET_0409,WALLET_0143,17441.56,2025-12-28 12:19:14,15
TX01891,WALLET_0132,WALLET_0403,91.52,2026-01-20 21:53:22,277
TX01892,WALLET_0195,WALLET_0027,9541.8,2026-01-07 19:22:20,12
TX01893,WALLET_0418,WALLET_0498,21.78,2026-01-08 23:32:50,2
TX01894,WALLET_0201,WALLET_0405,2427.57,2026-01-06 20:01:42,94
TX01895,WALLET_0067,WALLET_0042,54.98,2026-01-24 17:50:49,40
TX01896,WALLET_0221,WALLET_0436,2870.73,2026-01-24 06:25:42,185
TX01897,WALLET_0385,WALLET_0011,10053.72,2026-01-15 04:37:31,172
TX01898,WALLET_0429,WALLET_0132,503.43,2026-01-24 01:56:09,9
TX01899,WALLET_0254,WALLET_0339,14746.82,2026-01-08 10:12:26,281
TX01900,WALLET_0249,WALLET_0429,8593.17,2026-01-16 00:01:39,14
TX01901,WALLET_0082,WALLET_0132,80.28,2026-01-12 10:07:58,238
TX01902,WALLET_0419,WALLET_0371,12938.36,2026-01-14 16:11:33,3
TX01903,WALLET_0046,WALLET_0391,789.36,2026-01-23 03:20:04,32
TX01904,WALLET_0397,WALLET_0167,12085.67,2026-01-20 21:17:00,54
TX01905,WALLET_0168,WALLET_0271,6097.93,2026-01-14 15:54:21,39
TX01906,WALLET_0051,WALLET_0187,71.14,2026-01-11 14:07:39,39
TX01907,WALLET_0225,WALLET_0464,18003.82,2026-01-13 23:15:19,1
TX01908,WALLET_0269,WALLET_0070,1636.35,2026-01-02 00:13:30,82
TX01909,WALLET_0362,WALLET_0318,7175.51,2026-01-22 14:12:06,13
TX01910,WALLET_0351,WALLET_0045,75.1,2025-12-31 23:33:26,111
TX01911,WALLET_0491,WALLET_0291,5101.58,2026-01-09 16:06:29,45
TX01912,WALLET_0365,WALLET_0436,18321.97,2025-12-30 01:09:58,5
TX01913,WALLET_0010,WALLET_0029,5572.65,2026-01-22 10:42:44,4
TX01914,WALLET_0306,WALLET_0453,15662.91,2025-12-28 11:20:09,11
TX01915,WALLET_0404,WALLET_0316,2964.32,2026-01-22 11:45:25,131
TX01916,WALLET_0235,WALLET_0253,1431.81,2026-01-12 00:12:17,6
TX01917,WALLET_0361,WALLET_0316,1036.25,2026-01-04 12:43:05,52
TX01918,WALLET_0487,WALLET_0230,15319.37,2026-01-16 16:52:03,9
TX01919,WALLET_0486,WALLET_0212,25.97,2026-01-02 08:27:13,48
TX01920,WALLET_0239,WALLET_0369,31.52,2026-01-04 14:00:08,9
TX01921,WALLET_0011,WALLET_0042,96.88,2026-01-18 18:50:19,11
TX01922,WALLET_0316,WALLET_0231,12367.96,2026-01-22 16:37:03,200
TX01923,WALLET_0005,WALLET_0238,12380.46,2026-01-23 13:29:22,270
TX01924,WALLET_0415,WALLET_0269,10823.02,2026-01-25 06:30:24,132
TX01925,WALLET_0471,WALLET_0302,15700.86,2026-01-25 03:16:53,3
TX01926,WALLET_0361,WALLET_0242,2507.13,2026-01-24 04:12:39,9
TX01927,WALLET_0346,WALLET_0454,29.45,2026-01-23 05:43:22,4
TX01928,WALLET_0374,WALLET_0372,1199.36,2026-01-12 22:21:50,199
TX01929,WALLET_0301,WALLET_0421,2575.18,2026-01-11 05:49:58,15
TX01930,WALLET_0422,WALLET_0387,2898.51,2025-12-28 19:34:15,265
TX01931,WALLET_0250,WALLET_0466,55.58,2026-01-17 16:17:10,7
TX01932,WALLET_0021,WALLET_0242,6669.74,2026-01-13 08:13:00,13
TX01933,WALLET_0199,WALLET_0382,7593.38,2026-01-20 05:18:50,269
TX01934,WALLET_0142,WALLET_0467,71.63,2025-12-27 20:21:58,8
TX01935,WALLET_0241,WALLET_0329,1608.32,2026-01-10 16:20:35,11
TX01936,WALLET_0219,WALLET_0008,18222.73,2026-01-17 21:58:11,49
TX01937,WALLET_0290,WALLET_0184,15.73,2026-01-01 06:21:51,4
TX01938,WALLET_0114,WALLET_0307,8835.1,2026-01-10 00:47:36,8
TX01939,WALLET_0070,WALLET_0159,7900.83,2026-01-02 11:50:27,12
TX01940,WALLET_0122,WALLET_0382,19875.01,2026-01-13 17:25:36,207
TX01941,WALLET_0110,WALLET_0168,7106.52,2026-01-16 23:16:22,1
TX01942,WALLET_0069,WALLET_0013,50.48,2025-12-27 13:34:58,1
TX01943,WALLET_0110,WALLET_0286,18693.38,2025-12-29 12:08:45,13
TX01944,WALLET_0404,WALLET_0399,1058.82,2026-01-11 00:56:36,13
TX01945,WALLET_0386,WALLET_0354,12775.81,2026-01-09 12:25:15,3
TX01946,WALLET_0438,WALLET_0464,16699.74,2025-12-29 16:56:00,80
TX01947,WALLET_0262,WALLET_0419,668.58,2026-01-20 12:33:33,63
TX01948,WALLET_0152,WALLET_0122,12411.23,2025-12-29 02:10:00,6
TX01949,WALLET_0051,WALLET_0240,15568.72,2025-12-29 02:53:03,10
TX01950,WALLET_0371,WALLET_0131,11585.96,2026-01-14 11:47:20,183
TX01951,WALLET_0135,WALLET_0060,1977.34,2026-01-16 21:52:30,3
TX01952,WALLET_0471,WALLET_0106,2414.31,2025-12-31 18:17:05,15
TX01953,WALLET_0246,WALLET_0113,2168.64,2026-01-23 06:53:09,271
TX01954,WALLET_0124,WALLET_0428,6480.15,2026-01-11 06:01:38,204
TX01955,WALLET_0454,WALLET_0102,93.77,2026-01-18 06:25:21,5
TX01956,WALLET_0098,WALLET_0387,1382.21,2025-12-28 17:14:08,8
TX01957,WALLET_0380,WALLET_0442,66.17,2026-01-08 22:14:31,15
TX01958,WALLET_0351,WALLET_0174,1101.37,2026-01-06 23:00:06,94
TX01959,WALLET_0108,WALLET_0284,17611.39,2026-01-21 05:34:38,8
TX01960,WALLET_0289,WALLET_0481,14878.63,2026-01-11 19:41:40,13
TX01961,WALLET_0150,WALLET_0398,16805.8,2026-01-03 17:24:51,288
TX01962,WALLET_0455,WALLET_0156,7.95,2026-01-06 00:57:19,13
TX01963,WALLET_0014,WALLET_0179,1219.53,2026-01-24 16:46:48,145
TX01964,WALLET_0445,WALLET_0384,1203.49,2026-01-09 00:30:55,6
TX01965,WALLET_0211,WALLET_0399,19516.35,2026-01-11 03:46:49,11
TX01966,WALLET_0212,WALLET_0070,7.24,2025-12-31 09:29:38,9
TX01967,WALLET_0281,WALLET_0179,38.65,2026-01-12 20:40:56,59
TX01968,WALLET_0059,WALLET_0283,24.76,2026-01-16 19:20:20,6
TX01969,WALLET_0172,WALLET_0051,9043.64,2026-01-18 00:37:01,3
TX01970,WALLET_0089,WALLET_0037,6.28,2026-01-24 17:41:20,202
TX01971,WALLET_0470,WALLET_0017,7050.23,2026-01-07 23:45:08,255
TX01972,WALLET_0373,WALLET_0499,7135.56,2026-01-01 13:00:22,13
TX01973,WALLET_0101,WALLET_0348,6866.62,2026-01-19 19:00:15,101
TX01974,WALLET_0159,WALLET_0318,10044.08,2026-01-02 06:27:48,126
TX01975,WALLET_0254,WALLET_0468,1703.9,2025-12-30 21:16:23,3
TX01976,WALLET_0109,WALLET_0095,42.54,2025-12-27 04:20:01,14
TX01977,WALLET_0200,WALLET_0343,28.11,2026-01-20 09:08:34,3
TX01978,WALLET_0255,WALLET_0243,13466.45,2026-01-16 07:17:55,75
TX01979,WALLET_0178,WALLET_0353,2821.16,2026-01-07 16:31:41,256
TX01980,WALLET_0215,WALLET_0317,6821.27,2026-01-02 10:45:26,9
TX01981,WALLET_0122,WALLET_0048,17685.21,2026-01-14 17:08:46,279
TX01982,WALLET_0308,WALLET_0171,5403.4,2026-01-12 16:17:58,125
TX01983,WALLET_0054,WALLET_0171,1117.35,2026-01-16 01:06:59,183
TX01984,WALLET_0122,WALLET_0042,9.88,2026-01-21 08:36:12,187
TX01985,WALLET_0192,WALLET_0470,8936.33,2026-01-24 13:12:37,7
TX01986,WALLET_0168,WALLET_0451,2163.51,2026-01-10 02:34:21,163
TX01987,WALLET_0204,WALLET_0326,53.88,2026-01-05 20:42:28,10
TX01988,WALLET_0222,WALLET_0208,14385.43,2025-12-28 13:05:53,115
TX01989,WALLET_0070,WALLET_0452,2068.43,2025-12-27 08:13:20,14
TX01990,WALLET_0322,WALLET_0123,41.8,2026-01-07 10:18:21,12
TX01991,WALLET_0240,WALLET_0479,8841.98,2026-01-20 19:17:59,222
TX01992,WALLET_0020,WALLET_0422,1650.45,2026-01-11 07:12:59,10
TX01993,WALLET_0022,WALLET_0486,61.4,2026-01-19 05:33:21,9
TX01994,WALLET_0041,WALLET_0011,14271.75,2026-01-19 20:30:46,95
TX01995,WALLET_0094,WALLET_0313,1797.58,2025-12-30 14:34:26,6
TX01996,WALLET_0413,WALLET_0069,2337.88,2026-01-13 21:19:02,1
TX01997,WALLET_0392,WALLET_0087,13959.74,2026-01-14 14:06:38,10
TX01998,WALLET_0168,WALLET_0038,55.75,2026-01-19 15:09:17,6
TX01999,WALLET_0401,WALLET_0269,27.99,2026-01-09 14:58:40,225
TX02000,WALLET_0354,WALLET_0101,1767.96,2026-01-06 05:51:32,14
